,Timestamp,CPU [%],RAM [GiB],GPU [%],VRAM [GiB]
5699,1.0,7.6,0.0,0.0,
5700,0.9,7.6,0.0,0.0,
5701,1.1,7.6,0.0,0.0,
5702,1.1,7.6,0.0,0.0,
5703,1.0,7.6,0.0,0.0,
5704,2024-11-05 02:06:29.604115,1.0,7.6,0.0,0.0
5705,1.0,7.6,0.0,0.0,
5706,1.0,7.6,0.0,0.0,
5707,0.5,7.6,0.0,0.0,
5708,0.5,7.7,0.0,0.0,
5709,0.6,7.6,0.0,0.0,
5710,2024-11-05 02:06:29.965538,0.7,7.6,0.0,0.0
5711,0.5,7.7,0.0,0.0,
5712,0.5,7.7,0.0,0.0,
5713,1.0,7.6,0.0,0.0,
5714,1.1,7.6,0.0,0.0,
5715,1.0,7.6,0.0,0.0,
5716,2024-11-05 02:06:30.316030,1.0,7.6,0.0,0.0
5717,1.0,7.6,0.0,0.0,
5718,0.7,7.7,0.0,0.0,
5719,1.0,7.7,0.0,0.0,
5720,0.9,7.7,0.0,0.0,
5721,2024-11-05 02:06:30.679074,1.1,7.7,0.0,0.0
5722,0.5,7.6,0.0,0.0,
5723,0.8,7.6,0.0,0.0,
5724,0.7,7.6,0.0,0.0,
5725,0.5,7.6,0.0,0.0,
5726,0.5,7.6,0.0,0.0,
5727,2024-11-05 02:06:31.029147,0.6,7.6,0.0,0.0
5728,1.0,7.6,0.0,0.0,
5729,1.1,7.7,0.0,0.0,
5730,1.0,7.7,0.0,0.0,
5731,1.2,7.7,0.0,0.0,
5732,1.2,7.7,0.0,0.0,
5733,2024-11-05 02:06:31.378947,1.2,7.6,0.0,0.0
5734,0.6,7.6,0.0,0.0,
5735,0.7,7.7,0.0,0.0,
5736,2024-11-05 02:06:31.744310,0.7,7.7,0.0,0.0
5737,1.2,7.6,0.0,0.0,
5738,1.0,7.6,0.0,0.0,
5739,2024-11-05 02:06:32.094502,0.7,7.6,0.0,0.0
5740,1.1,7.6,0.0,0.0,
5741,1.2,7.6,0.0,0.0,
5742,2024-11-05 02:06:32.449605,1.1,7.7,0.0,0.0
5743,1.0,7.7,0.0,0.0,
5744,0.5,7.6,0.0,0.0,
5745,0.6,7.6,0.0,0.0,
5746,2024-11-05 02:06:32.812048,0.6,7.7,0.0,0.0
5747,0.7,7.7,0.0,0.0,
5748,1.1,7.6,0.0,0.0,
5749,1.0,7.6,0.0,0.0,
5750,1.0,7.6,0.0,0.0,
5751,2024-11-05 02:06:33.162215,1.0,7.6,0.0,0.0
5752,1.0,7.6,0.0,0.0,
5753,0.6,7.6,0.0,0.0,
5754,0.7,7.7,0.0,0.0,
5755,1.1,7.6,0.0,0.0,
5756,2024-11-05 02:06:33.524011,1.0,7.7,0.0,0.0
5757,0.9,7.6,0.0,0.0,
5758,1.1,7.6,0.0,0.0,
5759,0.9,7.6,0.0,0.0,
5760,0.6,7.6,0.0,0.0,
5761,0.7,7.6,0.0,0.0,
5762,2024-11-05 02:06:33.886029,0.7,7.6,0.0,0.0
5763,0.8,7.6,0.0,0.0,
5764,1.1,7.6,0.0,0.0,
5765,1.2,7.6,0.0,0.0,
5766,1.2,7.6,0.0,0.0,
5767,1.2,7.6,0.0,0.0,
5768,2024-11-05 02:06:34.249318,1.0,7.6,0.0,0.0
5769,1.0,7.6,0.0,0.0,
5770,0.6,7.6,0.0,0.0,
5771,0.5,7.6,0.0,0.0,
5772,0.6,7.6,0.0,0.0,
5773,0.7,7.7,0.0,0.0,
5774,2024-11-05 02:06:34.599119,1.1,7.6,0.0,0.0
5775,1.0,7.6,0.0,0.0,
5776,1.1,7.6,0.0,0.0,
5777,1.1,7.6,0.0,0.0,
5778,1.0,7.6,0.0,0.0,
5779,0.8,7.7,0.0,0.0,
5780,2024-11-05 02:06:34.948841,0.6,7.6,0.0,0.0
5781,0.6,7.6,0.0,0.0,
5782,0.9,7.7,0.0,0.0,
5783,1.0,7.6,0.0,0.0,
5784,0.9,7.6,0.0,0.0,
5785,1.1,7.7,0.0,0.0,
5786,2024-11-05 02:06:35.298777,0.9,7.6,0.0,0.0
5787,1.0,7.6,0.0,0.0,
5788,0.7,7.6,0.0,0.0,
5789,0.6,7.6,0.0,0.0,
5790,0.8,7.6,0.0,0.0,
5791,0.6,7.7,0.0,0.0,
5792,2024-11-05 02:06:35.690159,0.8,7.7,0.0,0.0
5793,1.0,7.6,0.0,0.0,
5794,1.1,7.6,0.0,0.0,
5795,1.2,7.7,0.0,0.0,
5796,1.0,7.6,0.0,0.0,
5797,1.1,7.6,0.0,0.0,
5798,2024-11-05 02:06:36.041387,0.9,7.6,0.0,0.0
5799,0.6,7.6,0.0,0.0,
5800,0.6,7.6,0.0,0.0,
5801,0.6,7.6,0.0,0.0,
5802,1.1,7.6,0.0,0.0,
5803,1.1,7.6,0.0,0.0,
5804,2024-11-05 02:06:36.392952,1.1,7.6,0.0,0.0
5805,1.0,7.6,0.0,0.0,
5806,1.1,7.6,0.0,0.0,
5807,1.0,7.6,0.0,0.0,
5808,0.7,7.6,0.0,0.0,
5809,0.7,7.6,0.0,0.0,
5810,2024-11-05 02:06:36.756287,0.6,7.6,0.0,0.0
5811,1.1,7.6,0.0,0.0,
5812,1.0,7.6,0.0,0.0,
5813,0.9,7.6,0.0,0.0,
5814,1.0,7.6,0.0,0.0,
5815,0.9,7.6,0.0,0.0,
5816,2024-11-05 02:06:37.107707,1.0,7.6,0.0,0.0
5817,0.4,7.6,0.0,0.0,
5818,0.5,7.6,0.0,0.0,
5819,0.6,7.6,0.0,0.0,
5820,0.9,7.7,0.0,0.0,
5821,0.7,7.6,0.0,0.0,
5822,2024-11-05 02:06:37.458869,1.1,7.6,0.0,0.0
5823,1.1,7.6,0.0,0.0,
5824,1.2,7.6,0.0,0.0,
5825,1.1,7.6,0.0,0.0,
5826,0.9,7.6,0.0,0.0,
5827,1.0,7.6,0.0,0.0,
5828,2024-11-05 02:06:37.810198,0.7,7.6,0.0,0.0
5829,0.7,7.7,0.0,0.0,
5830,0.8,7.7,0.0,0.0,
5831,1.1,7.6,0.0,0.0,
5832,1.0,7.6,0.0,0.0,
5833,1.0,7.6,0.0,0.0,
5834,2024-11-05 02:06:38.173820,1.0,7.6,0.0,0.0
5835,0.9,7.6,0.0,0.0,
5836,0.7,7.6,0.0,0.0,
5837,0.5,7.6,0.0,0.0,
5838,0.6,7.6,0.0,0.0,
5839,0.6,7.6,0.0,0.0,
5840,2024-11-05 02:06:38.524004,0.9,7.6,0.0,0.0
5841,1.0,7.6,0.0,0.0,
5842,1.0,7.6,0.0,0.0,
5843,1.0,7.7,0.0,0.0,
5844,1.0,7.6,0.0,0.0,
5845,1.1,7.6,0.0,0.0,
5846,2024-11-05 02:06:38.875232,0.7,7.6,0.0,0.0
5847,0.8,7.6,0.0,0.0,
5848,0.8,7.6,0.0,0.0,
5849,0.6,7.6,0.0,0.0,
5850,1.2,7.6,0.0,0.0,
5851,1.1,7.6,0.0,0.0,
5852,2024-11-05 02:06:39.226983,1.1,7.6,0.0,0.0
5853,1.0,7.6,0.0,0.0,
5854,1.0,7.6,0.0,0.0,
5855,1.0,7.6,0.0,0.0,
5856,0.6,7.6,0.0,0.0,
5857,0.6,7.6,0.0,0.0,
5858,2024-11-05 02:06:39.629972,0.7,7.6,0.0,0.0
5859,1.1,7.6,0.0,0.0,
5860,1.1,7.6,0.0,0.0,
5861,1.1,7.6,0.0,0.0,
5862,1.1,7.6,0.0,0.0,
5863,1.2,7.7,0.0,0.0,
5864,2024-11-05 02:06:39.981421,0.9,7.6,0.0,0.0
5865,0.6,7.6,0.0,0.0,
5866,0.6,7.6,0.0,0.0,
5867,0.6,7.7,0.0,0.0,
5868,0.7,7.7,0.0,0.0,
5869,0.6,7.7,0.0,0.0,
5870,2024-11-05 02:06:40.333121,1.2,7.6,0.0,0.0
5871,1.1,7.6,0.0,0.0,
5872,1.0,7.6,0.0,0.0,
5873,1.0,7.6,0.0,0.0,
5874,0.9,7.6,0.0,0.0,
5875,0.8,7.6,0.0,0.0,
5876,2024-11-05 02:06:40.697309,0.5,7.6,0.0,0.0
5877,0.5,7.6,0.0,0.0,
5878,0.8,7.6,0.0,0.0,
5879,0.9,7.6,0.0,0.0,
5880,1.1,7.6,0.0,0.0,
5881,1.1,7.6,0.0,0.0,
5882,2024-11-05 02:06:41.048231,0.9,7.6,0.0,0.0
5883,0.9,7.6,0.0,0.0,
5884,0.7,7.6,0.0,0.0,
5885,0.7,7.6,0.0,0.0,
5886,0.5,7.7,0.0,0.0,
5887,0.5,7.7,0.0,0.0,
5888,2024-11-05 02:06:41.399459,1.3,7.6,0.0,0.0
5889,1.4,7.6,0.0,0.0,
5890,1.3,7.6,0.0,0.0,
5891,1.2,7.6,0.0,0.0,
5892,1.2,7.6,0.0,0.0,
5893,1.3,7.6,0.0,0.0,
5894,2024-11-05 02:06:41.750678,0.5,7.6,0.0,0.0
5895,0.5,7.6,0.0,0.0,
5896,0.6,7.7,0.0,0.0,
5897,1.0,7.6,0.0,0.0,
5898,0.9,7.6,0.0,0.0,
5899,1.0,7.6,0.0,0.0,
5900,2024-11-05 02:06:42.113358,1.1,7.6,0.0,0.0
5901,1.0,7.6,0.0,0.0,
5902,0.9,7.6,0.0,0.0,
5903,0.5,7.6,0.0,0.0,
5904,0.7,7.6,0.0,0.0,
5905,0.6,7.6,0.0,0.0,
5906,2024-11-05 02:06:42.464215,1.0,7.6,0.0,0.0
5907,1.1,7.6,0.0,0.0,
5908,1.0,7.6,0.0,0.0,
5909,1.0,7.6,0.0,0.0,
5910,1.0,7.6,0.0,0.0,
5911,1.0,7.6,0.0,0.0,
5912,2024-11-05 02:06:42.827509,0.5,7.6,0.0,0.0
5913,0.4,7.6,0.0,0.0,
5914,0.6,7.6,0.0,0.0,
5915,0.7,7.6,0.0,0.0,
5916,0.5,7.6,0.0,0.0,
5917,0.9,7.7,0.0,0.0,
5918,2024-11-05 02:06:43.178925,1.0,7.6,0.0,0.0
5919,1.1,7.6,0.0,0.0,
5920,1.1,7.6,0.0,0.0,
5921,1.1,7.6,0.0,0.0,
5922,1.1,7.6,0.0,0.0,
5923,0.7,7.6,0.0,0.0,
5924,2024-11-05 02:06:43.569536,0.7,7.7,0.0,0.0
5925,1.1,7.6,0.0,0.0,
5926,1.1,7.6,0.0,0.0,
5927,1.1,7.6,0.0,0.0,
5928,1.0,7.6,0.0,0.0,
5929,2024-11-05 02:06:43.932200,1.0,7.6,0.0,0.0
5930,0.5,7.6,0.0,0.0,
5931,0.6,7.6,0.0,0.0,
5932,0.7,7.6,0.0,0.0,
5933,0.7,7.6,0.0,0.0,
5934,1.2,7.6,0.0,0.0,
5935,2024-11-05 02:06:44.283245,1.0,7.6,0.0,0.0
5936,1.1,7.6,0.0,0.0,
5937,1.1,7.6,0.0,0.0,
5938,0.9,7.6,0.0,0.0,
5939,0.9,7.6,0.0,0.0,
5940,0.5,7.6,0.0,0.0,
5941,2024-11-05 02:06:44.671214,0.6,7.7,0.0,0.0
5942,0.7,7.7,0.0,0.0,
5943,0.7,7.7,0.0,0.0,
5944,1.1,7.6,0.0,0.0,
5945,0.9,7.6,0.0,0.0,
5946,1.1,7.6,0.0,0.0,
5947,2024-11-05 02:06:45.033918,1.0,7.7,0.0,0.0
5948,0.5,7.6,0.0,0.0,
5949,0.7,7.7,0.0,0.0,
5950,1.1,7.6,0.0,0.0,
5951,1.2,7.6,0.0,0.0,
5952,2024-11-05 02:06:45.384634,1.0,7.6,0.0,0.0
5953,1.1,7.6,0.0,0.0,
5954,1.0,7.6,0.0,0.0,
5955,0.6,7.6,0.0,0.0,
5956,0.5,7.6,0.0,0.0,
5957,2024-11-05 02:06:45.735558,0.6,7.7,0.0,0.0
5958,0.8,7.7,0.0,0.0,
5959,1.0,7.6,0.0,0.0,
5960,1.1,7.6,0.0,0.0,
5961,1.1,7.6,0.0,0.0,
5962,1.0,7.6,0.0,0.0,
5963,2024-11-05 02:06:46.099020,1.2,7.7,0.0,0.0
5964,0.9,7.7,0.0,0.0,
5965,0.6,7.6,0.0,0.0,
5966,1.2,7.6,0.0,0.0,
5967,1.2,7.7,0.0,0.0,
5968,1.1,7.6,0.0,0.0,
5969,2024-11-05 02:06:46.449078,1.0,7.6,0.0,0.0
5970,0.9,7.6,0.0,0.0,
5971,0.6,7.6,0.0,0.0,
5972,0.6,7.6,0.0,0.0,
5973,0.6,7.6,0.0,0.0,
5974,0.6,7.6,0.0,0.0,
5975,2024-11-05 02:06:46.811487,0.6,7.6,0.0,0.0
5976,1.0,7.6,0.0,0.0,
5977,1.0,7.6,0.0,0.0,
5978,1.0,7.6,0.0,0.0,
5979,1.1,7.6,0.0,0.0,
5980,1.1,7.7,0.0,0.0,
5981,2024-11-05 02:06:47.174728,1.1,7.6,0.0,0.0
5982,0.8,7.7,0.0,0.0,
5983,0.9,7.7,0.0,0.0,
5984,0.7,7.7,0.0,0.0,
5985,0.7,7.7,0.0,0.0,
5986,0.9,7.7,0.0,0.0,
5987,2024-11-05 02:06:47.537493,1.0,7.6,0.0,0.0
5988,0.5,7.6,0.0,0.0,
5989,0.7,7.6,0.0,0.0,
5990,0.9,7.6,0.0,0.0,
5991,0.7,7.6,0.0,0.0,
5992,0.8,7.7,0.0,0.0,
5993,2024-11-05 02:06:47.888993,0.6,7.6,0.0,0.0
5994,1.1,7.6,0.0,0.0,
5995,1.1,7.6,0.0,0.0,
5996,1.1,7.6,0.0,0.0,
5997,1.0,7.7,0.0,0.0,
5998,1.2,7.6,0.0,0.0,
5999,2024-11-05 02:06:48.240363,1.0,7.6,0.0,0.0
6000,0.6,7.6,0.0,0.0,
6001,0.6,7.6,0.0,0.0,
6002,0.5,7.6,0.0,0.0,
6003,0.5,7.6,0.0,0.0,
6004,0.6,7.6,0.0,0.0,
6005,2024-11-05 02:06:48.603279,1.0,7.7,0.0,0.0
6006,1.0,7.6,0.0,0.0,
6007,1.1,7.6,0.0,0.0,
6008,1.0,7.6,0.0,0.0,
6009,1.1,7.6,0.0,0.0,
6010,1.0,7.6,0.0,0.0,
6011,2024-11-05 02:06:48.964704,0.7,7.6,0.0,0.0
6012,1.2,7.6,0.0,0.0,
6013,1.2,7.6,0.0,0.0,
6014,1.1,7.6,0.0,0.0,
6015,1.2,7.7,0.0,0.0,
6016,1.1,7.7,0.0,0.0,
6017,2024-11-05 02:06:49.316256,1.0,7.6,0.0,0.0
6018,0.6,7.6,0.0,0.0,
6019,0.6,7.6,0.0,0.0,
6020,0.6,7.7,0.0,0.0,
6021,0.6,7.7,0.0,0.0,
6022,0.6,7.6,0.0,0.0,
6023,2024-11-05 02:06:49.701257,0.7,7.7,0.0,0.0
6024,0.9,7.6,0.0,0.0,
6025,1.0,7.6,0.0,0.0,
6026,1.0,7.6,0.0,0.0,
6027,1.1,7.7,0.0,0.0,
6028,1.0,7.6,0.0,0.0,
6029,2024-11-05 02:06:50.051983,0.8,7.6,0.0,0.0
6030,0.7,7.7,0.0,0.0,
6031,0.6,7.6,0.0,0.0,
6032,0.7,7.7,0.0,0.0,
6033,0.8,7.7,0.0,0.0,
6034,1.0,7.6,0.0,0.0,
6035,2024-11-05 02:06:50.403814,1.0,7.6,0.0,0.0
6036,0.9,7.6,0.0,0.0,
6037,0.7,7.6,0.0,0.0,
6038,0.8,7.6,0.0,0.0,
6039,0.7,7.6,0.0,0.0,
6040,0.6,7.6,0.0,0.0,
6041,2024-11-05 02:06:50.755707,0.6,7.6,0.0,0.0
6042,1.1,7.6,0.0,0.0,
6043,1.1,7.6,0.0,0.0,
6044,1.1,7.6,0.0,0.0,
6045,1.0,7.6,0.0,0.0,
6046,1.0,7.6,0.0,0.0,
6047,2024-11-05 02:06:51.107319,1.2,7.6,0.0,0.0
6048,0.7,7.6,0.0,0.0,
6049,0.7,7.6,0.0,0.0,
6050,0.6,7.6,0.0,0.0,
6051,0.8,7.7,0.0,0.0,
6052,1.2,7.6,0.0,0.0,
6053,2024-11-05 02:06:51.458875,1.1,7.6,0.0,0.0
6054,1.0,7.6,0.0,0.0,
6055,1.1,7.6,0.0,0.0,
6056,1.0,7.6,0.0,0.0,
6057,1.0,7.7,0.0,0.0,
6058,0.5,7.6,0.0,0.0,
6059,2024-11-05 02:06:51.821098,0.6,7.6,0.0,0.0
6060,1.1,7.6,0.0,0.0,
6061,1.0,7.7,0.0,0.0,
6062,1.2,7.6,0.0,0.0,
6063,1.1,7.7,0.0,0.0,
6064,1.0,7.6,0.0,0.0,
6065,2024-11-05 02:06:52.185376,1.1,7.6,0.0,0.0
6066,0.8,7.6,0.0,0.0,
6067,0.8,7.7,0.0,0.0,
6068,0.7,7.6,0.0,0.0,
6069,0.7,7.6,0.0,0.0,
6070,1.0,7.7,0.0,0.0,
6071,2024-11-05 02:06:52.536090,0.9,7.6,0.0,0.0
6072,0.9,7.6,0.0,0.0,
6073,0.9,7.7,0.0,0.0,
6074,1.0,7.6,0.0,0.0,
6075,1.0,7.7,0.0,0.0,
6076,0.7,7.6,0.0,0.0,
6077,2024-11-05 02:06:52.900421,0.6,7.6,0.0,0.0
6078,1.2,7.7,0.0,0.0,
6079,1.3,7.6,0.0,0.0,
6080,1.2,7.6,0.0,0.0,
6081,1.1,7.6,0.0,0.0,
6082,1.1,7.6,0.0,0.0,
6083,2024-11-05 02:06:53.251706,1.1,7.6,0.0,0.0
6084,0.5,7.6,0.0,0.0,
6085,0.5,7.6,0.0,0.0,
6086,0.5,7.7,0.0,0.0,
6087,0.6,7.6,0.0,0.0,
6088,2024-11-05 02:06:53.602613,0.9,7.7,0.0,0.0
6089,1.0,7.6,0.0,0.0,
6090,1.1,7.7,0.0,0.0,
6091,1.0,7.7,0.0,0.0,
6092,1.0,7.6,0.0,0.0,
6093,2024-11-05 02:06:53.977047,0.6,7.6,0.0,0.0
6094,0.6,7.6,0.0,0.0,
6095,0.6,7.7,0.0,0.0,
6096,0.6,7.7,0.0,0.0,
6097,0.6,7.7,0.0,0.0,
6098,2024-11-05 02:06:54.327762,1.0,7.6,0.0,0.0
6099,1.1,7.6,0.0,0.0,
6100,1.0,7.7,0.0,0.0,
6101,0.9,7.6,0.0,0.0,
6102,1.0,7.6,0.0,0.0,
6103,2024-11-05 02:06:54.715691,0.6,7.7,0.0,0.0
6104,1.0,7.6,0.0,0.0,
6105,1.1,7.7,0.0,0.0,
6106,1.0,7.6,0.0,0.0,
6107,1.1,7.6,0.0,0.0,
6108,2024-11-05 02:06:55.078139,1.0,7.6,0.0,0.0
6109,0.8,7.6,0.0,0.0,
6110,0.7,7.6,0.0,0.0,
6111,0.9,7.6,0.0,0.0,
6112,0.7,7.7,0.0,0.0,
6113,2024-11-05 02:06:55.440552,0.9,7.6,0.0,0.0
6114,1.0,7.6,0.0,0.0,
6115,1.0,7.6,0.0,0.0,
6116,0.9,7.6,0.0,0.0,
6117,0.9,7.6,0.0,0.0,
6118,2024-11-05 02:06:55.841171,0.7,7.6,0.0,0.0
6119,0.8,7.7,0.0,0.0,
6120,0.7,7.7,0.0,0.0,
6121,1.2,7.6,0.0,0.0,
6122,1.1,7.6,0.0,0.0,
6123,1.0,7.6,0.0,0.0,
6124,2024-11-05 02:06:56.204969,1.0,7.6,0.0,0.0
6125,0.6,7.6,0.0,0.0,
6126,0.5,7.6,0.0,0.0,
6127,1.0,7.6,0.0,0.0,
6128,2024-11-05 02:06:56.555320,1.0,7.6,0.0,0.0
6129,1.1,7.6,0.0,0.0,
6130,1.2,7.6,0.0,0.0,
6131,0.6,7.6,0.0,0.0,
6132,2024-11-05 02:06:56.955743,0.7,7.7,0.0,0.0
6133,1.1,7.6,0.0,0.0,
6134,1.0,7.6,0.0,0.0,
6135,1.1,7.6,0.0,0.0,
6136,1.1,7.7,0.0,0.0,
6137,2024-11-05 02:06:57.319113,0.9,7.6,0.0,0.0
6138,0.6,7.6,0.0,0.0,
6139,0.9,7.6,0.0,0.0,
6140,0.9,7.6,0.0,0.0,
6141,1.0,7.6,0.0,0.0,
6142,2024-11-05 02:06:57.681190,1.1,7.6,0.0,0.0
6143,0.7,7.6,0.0,0.0,
6144,0.6,7.6,0.0,0.0,
6145,0.7,7.6,0.0,0.0,
6146,0.6,7.6,0.0,0.0,
6147,2024-11-05 02:06:58.082967,0.6,7.6,0.0,0.0
6148,1.1,7.6,0.0,0.0,
6149,1.1,7.6,0.0,0.0,
6150,1.1,7.6,0.0,0.0,
6151,1.1,7.6,0.0,0.0,
6152,1.0,7.6,0.0,0.0,
6153,2024-11-05 02:06:58.445439,0.9,7.6,0.0,0.0
6154,0.7,7.6,0.0,0.0,
6155,0.9,7.7,0.0,0.0,
6156,0.9,7.6,0.0,0.0,
6157,0.8,7.6,0.0,0.0,
6158,1.1,7.6,0.0,0.0,
6159,2024-11-05 02:06:58.797104,1.0,7.6,0.0,0.0
6160,0.9,7.6,0.0,0.0,
6161,0.8,7.6,0.0,0.0,
6162,0.6,7.6,0.0,0.0,
6163,0.7,7.6,0.0,0.0,
6164,0.5,7.6,0.0,0.0,
6165,2024-11-05 02:06:59.149030,0.6,7.6,0.0,0.0
6166,1.0,7.6,0.0,0.0,
6167,1.0,7.6,0.0,0.0,
6168,1.1,7.6,0.0,0.0,
6169,1.0,7.6,0.0,0.0,
6170,1.0,7.6,0.0,0.0,
6171,2024-11-05 02:06:59.500469,1.0,7.6,0.0,0.0
6172,0.6,7.6,0.0,0.0,
6173,0.6,7.7,0.0,0.0,
6174,0.5,7.6,0.0,0.0,
6175,0.8,7.7,0.0,0.0,
6176,0.8,7.7,0.0,0.0,
6177,2024-11-05 02:06:59.851994,1.0,7.6,0.0,0.0
6178,0.9,7.6,0.0,0.0,
6179,1.1,7.6,0.0,0.0,
6180,1.0,7.6,0.0,0.0,
6181,0.7,7.6,0.0,0.0,
6182,0.8,7.6,0.0,0.0,
6183,2024-11-05 02:07:00.203572,0.6,7.6,0.0,0.0
6184,1.1,7.6,0.0,0.0,
6185,1.2,7.6,0.0,0.0,
6186,1.2,7.6,0.0,0.0,
6187,1.1,7.6,0.0,0.0,
6188,1.1,7.6,0.0,0.0,
6189,2024-11-05 02:07:00.555093,1.2,7.6,0.0,0.0
6190,0.7,7.6,0.0,0.0,
6191,0.5,7.6,0.0,0.0,
6192,0.6,7.6,0.0,0.0,
6193,0.6,7.6,0.0,0.0,
6194,0.6,7.6,0.0,0.0,
6195,2024-11-05 02:07:00.929188,0.8,7.7,0.0,0.0
6196,1.1,7.6,0.0,0.0,
6197,1.0,7.6,0.0,0.0,
6198,1.1,7.6,0.0,0.0,
6199,1.1,7.6,0.0,0.0,
6200,1.0,7.6,0.0,0.0,
6201,2024-11-05 02:07:01.291245,0.8,7.6,0.0,0.0
6202,0.6,7.6,0.0,0.0,
6203,0.6,7.6,0.0,0.0,
6204,0.6,7.7,0.0,0.0,
6205,1.1,7.6,0.0,0.0,
6206,1.1,7.6,0.0,0.0,
6207,2024-11-05 02:07:01.643189,1.0,7.6,0.0,0.0
6208,1.1,7.6,0.0,0.0,
6209,1.0,7.6,0.0,0.0,
6210,0.9,7.6,0.0,0.0,
6211,0.6,7.6,0.0,0.0,
6212,0.6,7.6,0.0,0.0,
6213,2024-11-05 02:07:02.033948,0.6,7.6,0.0,0.0
6214,1.0,7.6,0.0,0.0,
6215,1.0,7.6,0.0,0.0,
6216,1.0,7.6,0.0,0.0,
6217,1.1,7.6,0.0,0.0,
6218,0.9,7.6,0.0,0.0,
6219,2024-11-05 02:07:02.385270,0.9,7.6,0.0,0.0
6220,0.6,7.6,0.0,0.0,
6221,0.6,7.6,0.0,0.0,
6222,0.6,7.6,0.0,0.0,
6223,0.6,7.6,0.0,0.0,
6224,1.0,7.6,0.0,0.0,
6225,2024-11-05 02:07:02.748364,1.1,7.6,0.0,0.0
6226,1.3,7.6,0.0,0.0,
6227,1.3,7.6,0.0,0.0,
6228,1.2,7.6,0.0,0.0,
6229,1.1,7.6,0.0,0.0,
6230,0.8,7.6,0.0,0.0,
6231,2024-11-05 02:07:03.100253,0.7,7.6,0.0,0.0
6232,0.5,7.6,0.0,0.0,
6233,1.0,7.6,0.0,0.0,
6234,1.0,7.7,0.0,0.0,
6235,1.1,7.6,0.0,0.0,
6236,1.0,7.6,0.0,0.0,
6237,2024-11-05 02:07:03.451965,1.1,7.6,0.0,0.0
6238,1.0,7.6,0.0,0.0,
6239,0.6,7.6,0.0,0.0,
6240,0.6,7.6,0.0,0.0,
6241,0.5,7.6,0.0,0.0,
6242,1.0,7.6,0.0,0.0,
6243,2024-11-05 02:07:03.803379,1.0,7.6,0.0,0.0
6244,1.1,7.6,0.0,0.0,
6245,1.1,7.6,0.0,0.0,
6246,1.1,7.6,0.0,0.0,
6247,1.1,7.6,0.0,0.0,
6248,0.5,7.6,0.0,0.0,
6249,2024-11-05 02:07:04.155390,0.6,7.6,0.0,0.0
6250,0.6,7.6,0.0,0.0,
6251,0.5,7.6,0.0,0.0,
6252,0.6,7.6,0.0,0.0,
6253,1.0,7.6,0.0,0.0,
6254,1.0,7.6,0.0,0.0,
6255,2024-11-05 02:07:04.506651,1.1,7.6,0.0,0.0
6256,1.1,7.6,0.0,0.0,
6257,1.1,7.6,0.0,0.0,
6258,1.0,7.6,0.0,0.0,
6259,0.6,7.6,0.0,0.0,
6260,2024-11-05 02:07:04.870401,1.0,7.7,0.0,0.0
6261,1.0,7.7,0.0,0.0,
6262,1.1,7.6,0.0,0.0,
6263,1.2,7.7,0.0,0.0,
6264,1.1,7.6,0.0,0.0,
6265,2024-11-05 02:07:05.245136,0.6,7.7,0.0,0.0
6266,0.7,7.6,0.0,0.0,
6267,0.7,7.7,0.0,0.0,
6268,0.7,7.6,0.0,0.0,
6269,2024-11-05 02:07:05.607956,1.2,7.6,0.0,0.0
6270,1.0,7.7,0.0,0.0,
6271,1.1,7.6,0.0,0.0,
6272,2024-11-05 02:07:05.981114,0.8,7.7,0.0,0.0
6273,1.1,7.6,0.0,0.0,
6274,2024-11-05 02:07:06.344029,0.7,7.6,0.0,0.0
6275,0.6,7.6,0.0,0.0,
6276,1.1,7.6,0.0,0.0,
6277,2024-11-05 02:07:06.707072,1.2,7.7,0.0,0.0
6278,1.0,7.6,0.0,0.0,
6279,0.5,7.6,0.0,0.0,
6280,0.6,7.6,0.0,0.0,
6281,0.6,7.6,0.0,0.0,
6282,2024-11-05 02:07:07.101933,0.5,7.7,0.0,0.0
6283,1.1,7.6,0.0,0.0,
6284,1.1,7.6,0.0,0.0,
6285,1.1,7.7,0.0,0.0,
6286,2024-11-05 02:07:07.452806,1.0,7.7,0.0,0.0
6287,1.1,7.6,0.0,0.0,
6288,1.0,7.6,0.0,0.0,
6289,1.0,7.6,0.0,0.0,
6290,1.0,7.6,0.0,0.0,
6291,2024-11-05 02:07:07.802611,0.9,7.6,0.0,0.0
6292,1.1,7.6,0.0,0.0,
6293,0.6,7.6,0.0,0.0,
6294,0.6,7.7,0.0,0.0,
6295,0.7,7.6,0.0,0.0,
6296,0.7,7.6,0.0,0.0,
6297,2024-11-05 02:07:08.152485,0.6,7.6,0.0,0.0
6298,0.8,7.7,0.0,0.0,
6299,1.0,7.6,0.0,0.0,
6300,1.0,7.6,0.0,0.0,
6301,1.1,7.6,0.0,0.0,
6302,2024-11-05 02:07:08.503160,1.1,7.6,0.0,0.0
6303,1.1,7.6,0.0,0.0,
6304,1.1,7.7,0.0,0.0,
6305,0.8,7.7,0.0,0.0,
6306,1.1,7.6,0.0,0.0,
6307,1.1,7.6,0.0,0.0,
6308,2024-11-05 02:07:08.853652,1.2,7.6,0.0,0.0
6309,0.9,7.6,0.0,0.0,
6310,0.7,7.6,0.0,0.0,
6311,0.9,7.6,0.0,0.0,
6312,0.6,7.6,0.0,0.0,
6313,0.6,7.6,0.0,0.0,
